,node,community,degree_centrality_big,betweenness_big,degree,outsider,status
1113,1627,3,0.0007429420505200594,7.823279444821384e-06,3,out,normal
1114,1628,3,0.020307082714214955,6.94812071099821e-05,82,in,normal
1115,1629,3,0.005448241703813769,1.8913100639798352e-06,22,in,normal
1116,1630,3,0.01659237246161466,7.099581481960211e-05,67,in,normal
1117,1631,5,0.002228826151560178,5.413333342588542e-07,9,out,normal
1118,1632,3,0.0195641406636949,1.1033325173132623e-05,79,in,normal
1119,1633,3,0.005695889053987122,2.416293799556931e-06,23,in,normal
1120,1634,3,0.009162951956414063,7.011120447369859e-06,37,in,normal
1121,1635,3,0.008420009905894007,1.0262190496065751e-05,34,in,normal
1122,1636,3,0.01906884596334819,1.6451562149799135e-05,77,in,normal
1123,1637,3,0.02451708766716196,4.237345325029538e-05,99,in,normal
1124,1638,3,0.008420009905894007,1.4689262649176435e-05,34,in,normal
1125,1639,3,0.019316493313521543,2.9092144834604866e-05,78,in,normal
1126,1640,3,0.001981178801386825,2.665685887770426e-07,8,out,normal
1127,1641,3,0.0034670629024269443,3.048620294727244e-06,14,in,normal
1128,1642,3,0.006934125804853889,0.001478034830693116,28,in,normal
1129,1643,3,0.024764735017335317,0.00013415257082163785,100,in,normal
1130,1644,3,0.017087667161961362,1.3679922850078328e-05,69,in,normal
1131,1645,5,0.013868251609707777,3.1915934209416005e-05,56,in,normal
1132,1646,3,0.004457652303120356,5.120163286433518e-06,18,in,normal
1133,1647,3,0.012382367508667657,2.7474531049645096e-05,50,in,normal
1134,1648,3,0.006191183754333828,6.786693089092309e-07,25,in,normal
1135,1649,3,0.008667657256067359,4.166701218822901e-06,35,in,normal
1136,1650,3,0.005200594353640416,1.0948874642471526e-05,21,in,normal
1137,1651,3,0.0009905894006934123,5.112033485536973e-08,4,out,normal
1138,1652,3,0.020059435364041603,5.970294875567659e-06,81,in,normal
1139,1653,3,0.01832590391282813,2.735262016421657e-06,74,in,normal
1140,1654,3,0.0017335314512134721,1.7285185818873e-06,7,out,normal
1141,1655,3,0.013868251609707777,1.1241634640936596e-05,56,in,normal
1142,1656,3,0.008420009905894007,0.0012520198670215206,34,in,normal
1143,1657,3,0.0012382367508667654,2.6738679671082965e-05,5,out,normal
1144,1658,3,0.00470529965329371,4.589938545022931e-06,19,in,normal
1145,1659,3,0.020307082714214955,1.0487094781067627e-05,82,in,normal
1146,1660,5,0.005943536404160475,8.490849996326157e-06,24,in,normal
1147,1661,3,0.01981178801386825,4.858397300574712e-05,80,in,normal
1148,1662,3,0.03615651312530956,3.0693912019326047e-05,146,in,normal
1149,1663,3,0.057949479940564624,0.0009650947362733588,234,in,normal
1150,1664,3,0.0014858841010401188,4.805311476404754e-07,6,out,normal
1151,1665,3,0.03145121347201585,1.855084012926691e-05,127,in,normal
1152,1666,3,0.008915304606240713,0.005377865475801595,36,in,normal
1153,1667,3,0.0066864784546805354,9.239903408362474e-05,27,in,normal
1154,1668,3,0.03021297672114908,1.7180718366192762e-05,122,in,normal
1155,1669,3,0.03392768697374938,1.9531878668741502e-05,137,in,normal
1156,1670,3,0.0027241208519068845,3.3239766486790657e-06,11,in,normal
1157,1671,3,0.0079247152055473,4.9521216002242076e-05,32,in,normal
1158,1672,3,0.006191183754333828,3.6794998654190483e-06,25,in,normal
1159,1673,5,0.009905894006934124,5.8725771655366955e-05,40,in,normal
1160,1674,3,0.006191183754333828,4.6771607427934276e-05,25,in,normal
1161,1675,3,0.02897473997028232,3.486456580486921e-05,117,in,normal
1162,1676,3,0.00396235760277365,1.475758611370104e-06,16,in,normal
1163,1677,5,0.008915304606240713,2.429064173247306e-05,36,in,normal
1164,1678,3,0.004457652303120356,1.2153477241654207e-05,18,in,normal
1165,1679,5,0.0066864784546805354,0.00016219094909730538,27,in,normal
1166,1680,3,0.01510648836057454,6.091866575208759e-05,61,in,normal
1167,1681,3,0.006191183754333828,4.592112448961461e-06,25,in,normal
1168,1682,3,0.00941059930658742,9.328815137772998e-06,38,in,normal
1169,1683,3,0.030460624071322436,3.697026627932226e-05,123,in,normal
1170,1685,3,0.02303120356612184,0.00035291036617126736,93,in,normal
1171,1686,3,0.008667657256067359,7.662451631058252e-06,35,in,normal
1172,1687,3,0.010401188707280832,0.0006338180567723657,42,in,normal
1173,1688,3,0.02352649826646855,0.00046287771210177305,95,in,normal
1174,1689,3,0.03070827142149579,1.657658477177392e-05,124,in,normal
1175,1690,3,0.0004952947003467064,0.0,2,out,normal
1176,1691,3,0.014858841010401188,1.1162833501861239e-05,60,in,normal
1177,1692,5,0.012382367508667657,0.00015198098778389146,50,in,normal
1178,1693,3,0.0007429420505200594,4.089626788429578e-08,3,out,normal
1179,1694,3,0.008420009905894007,0.00023913345754400904,34,in,normal
1180,1695,5,0.007429420505200594,4.587030098012131e-06,30,in,normal
1181,1696,3,0.0029717682020802376,3.2193443006933282e-06,12,in,normal
1182,1697,3,0.001981178801386825,2.8170912203820245e-05,8,out,normal
1183,1698,3,0.00470529965329371,1.9137821708541308e-06,19,in,normal
1184,1699,3,0.010401188707280832,2.2069829127143897e-05,42,in,normal
1185,1700,3,0.004210004952947003,1.207134971138625e-06,17,in,normal
1186,1701,3,0.0017335314512134721,9.483623052502576e-07,7,out,normal
1187,1702,3,0.01114413075780089,0.0004058431810407378,45,in,normal
1188,1703,3,0.017335314512134718,0.00035092682612800687,70,in,normal
1189,1704,3,0.006191183754333828,3.039057407835729e-06,25,in,normal
1190,1705,3,0.0066864784546805354,7.275238083762311e-05,27,in,normal
1191,1706,3,0.010401188707280832,1.9842471937116557e-05,42,in,normal
1192,1707,3,0.04581475978207033,5.6669175464145996e-05,185,in,normal
1193,1708,3,0.0024764735017335318,4.364255669435401e-07,10,out,normal
1194,1709,3,0.015354135710747894,3.552766950982031e-05,62,in,normal
1195,1710,3,0.003714710252600297,1.0761934606634364e-06,15,in,normal
1196,1711,3,0.0012382367508667654,6.986445763567196e-08,5,out,normal
1197,1712,3,0.02600297176820208,9.65965283412798e-06,105,in,normal
1198,1713,3,0.0009905894006934123,1.8403320547933107e-07,4,out,normal
1199,1714,3,0.04631005448241703,4.3897292662525673e-05,187,in,normal
1200,1715,3,0.016097077761267953,1.896024834977954e-05,65,in,normal
1201,1716,3,0.014858841010401188,3.842756294389879e-05,60,in,normal
1202,1717,3,0.03442298167409608,2.8981943368860218e-05,139,in,normal
1203,1718,4,0.03838533927686973,0.03639083654014364,155,in,normal
1204,1719,3,0.00470529965329371,0.0037668437635285674,19,in,normal
1205,1720,3,0.012134720158494304,4.864460882542694e-05,49,in,normal
1206,1721,3,0.02847944526993561,1.4293219461485867e-05,115,in,normal
1207,1722,3,0.013868251609707777,9.200601713035388e-06,56,in,normal
1208,1723,3,0.012134720158494304,3.0370669637335447e-06,49,in,normal
1209,1724,3,0.014611193660227837,1.1529657512250986e-05,59,in,normal
1210,1725,3,0.012630014858841009,3.544276971026335e-05,51,in,normal
1211,1726,3,0.005200594353640416,0.0006473153164478394,21,in,normal
1212,1727,3,0.0079247152055473,0.00019559396178913215,32,in,normal
1213,1728,3,0.0079247152055473,4.825057824452381e-06,32,in,normal
1214,1729,3,0.01981178801386825,3.105130401426527e-05,80,in,normal
1215,1730,3,0.055968301139177806,0.00017066695897416427,226,in,normal
1216,1731,3,0.001981178801386825,2.1975901663825516e-07,8,out,normal
1217,1732,3,0.01188707280832095,2.2736546044381105e-05,48,in,normal
1218,1733,3,0.00941059930658742,2.777604817001334e-06,38,in,normal
1219,1734,3,0.012134720158494304,5.302220111570003e-06,49,in,normal
1220,1735,3,0.02699356116889549,1.299291264066327e-05,109,in,normal
1221,1736,3,0.03838533927686973,2.83847015197325e-05,155,in,normal
1222,1737,3,0.0195641406636949,4.056032454569845e-06,79,in,normal
1223,1738,3,0.0064388311045071814,3.67863033812478e-06,26,in,normal
1224,1739,3,0.003219415552253591,6.725479527341356e-07,13,in,normal
1225,1740,5,0.009162951956414063,1.7853371706538254e-05,37,in,normal
1226,1741,3,0.02575532441802873,2.581941553000369e-05,104,in,normal
1227,1742,3,0.0195641406636949,3.7571777500016555e-05,79,in,normal
1228,1743,3,0.0064388311045071814,3.8690029235032185e-05,26,in,normal
1229,1744,5,0.009162951956414063,5.000478396891831e-05,37,in,normal
1230,1745,3,0.00470529965329371,8.581113541963809e-05,19,in,normal
1231,1746,3,0.05002476473501733,9.120981282745938e-05,202,in,normal
1232,1747,3,0.005448241703813769,1.3029076660019049e-06,22,in,normal
1233,1748,3,0.003219415552253591,5.762724955854862e-07,13,in,normal
1234,1749,3,0.003219415552253591,2.331699810198074e-06,13,in,normal
1235,1750,3,0.031203566121842493,3.134896770550327e-05,126,in,normal
1236,1751,3,0.012382367508667657,1.37022408248792e-05,50,in,normal
1237,1752,3,0.02847944526993561,1.3040527400257773e-05,115,in,normal
1238,1753,3,0.020307082714214955,7.045005861110017e-06,82,in,normal
1239,1754,3,0.014115898959881128,1.0078659758668246e-05,57,in,normal
1240,1755,3,0.0004952947003467064,0.0,2,out,normal
1241,1756,3,0.00396235760277365,2.1379604234929357e-06,16,in,normal
1242,1757,3,0.032441802872709265,2.600650780686381e-05,131,in,normal
1243,1758,3,0.0066864784546805354,0.001038522412073656,27,in,normal
1244,1759,3,0.0014858841010401188,0.00010011503370258312,6,out,normal
1245,1760,3,0.0007429420505200594,4.600830136983277e-08,3,out,normal
1246,1761,3,0.029965329370975725,8.786921963349857e-05,121,in,normal
1247,1762,3,0.0009905894006934123,0.0,4,out,normal
1248,1763,5,0.0079247152055473,4.3057588056672535e-06,32,in,normal
1249,1764,3,0.006191183754333828,1.1330028093292e-06,25,in,normal
1250,1765,3,0.0163447251114413,2.925207795971485e-05,66,in,normal
1251,1766,5,0.009905894006934124,1.6570352276780516e-05,40,in,normal
1252,1767,5,0.008915304606240713,2.577040755219331e-05,36,in,normal
1253,1768,3,0.0517582961862308,0.004229615965499656,209,in,normal
1254,1769,3,0.006191183754333828,5.0293994648230405e-05,25,in,normal
1255,1770,3,0.011639425458147598,8.808404732494449e-05,47,in,normal
1256,1771,3,0.0049529470034670635,7.443447808779553e-07,20,in,normal
1257,1772,3,0.01510648836057454,4.191694718373163e-06,61,in,normal
1258,1773,5,0.005695889053987122,1.435066439478841e-06,23,in,normal
1259,1774,3,0.009905894006934124,7.243209471634909e-06,40,in,normal
1260,1775,3,0.001981178801386825,1.1687968246477153e-05,8,out,normal
1261,1776,3,0.0012382367508667654,1.9518673308413893e-07,5,out,normal
1262,1777,5,0.0012382367508667654,6.407262152021869e-06,5,out,normal
1263,1778,5,0.00941059930658742,4.715804001664295e-05,38,in,normal
1264,1779,3,0.005448241703813769,1.3842658214834707e-05,22,in,normal
1265,1780,3,0.0049529470034670635,7.286144958934933e-05,20,in,normal
1266,1781,3,0.0064388311045071814,6.120409802990092e-06,26,in,normal
1267,1782,3,0.01659237246161466,0.00019410356012617759,67,in,normal
1268,1783,3,0.029965329370975725,0.00031798534685410296,121,in,normal
1269,1784,3,0.004210004952947003,7.320615280992896e-07,17,in,normal
1270,1785,3,0.007181773155027241,1.159221683906674e-05,29,in,normal
1271,1786,3,0.0237741456166419,5.7709483561001245e-05,96,in,normal
1272,1787,3,0.00941059930658742,1.0414070174189566e-05,38,in,normal
1273,1788,3,0.0024764735017335318,1.915308545914519e-06,10,out,normal
1274,1789,3,0.025507677067855374,1.4243488835675727e-05,103,in,normal
1275,1790,3,0.00941059930658742,5.9373530599631874e-05,38,in,normal
1276,1791,3,0.032441802872709265,4.683515238619741e-05,131,in,normal
1277,1792,3,0.0014858841010401188,6.026627856057782e-07,6,out,normal
1278,1793,3,0.0359088657751362,2.2129538395623847e-05,145,in,normal
1279,1794,3,0.014115898959881128,5.8123230885416064e-05,57,in,normal
1280,1795,3,0.022040614165428428,7.949879385091787e-06,89,in,normal
1281,1796,3,0.017582961862308073,3.5002922784298636e-06,71,in,normal
1282,1797,3,0.0012382367508667654,9.291999154636627e-09,5,out,normal
1283,1798,3,0.008420009905894007,3.002899226382779e-06,34,in,normal
1284,1799,3,0.03764239722634968,3.297805205887634e-05,152,in,normal
1285,1800,3,0.06042595344229816,0.00017860013905160322,244,in,normal
1286,1801,5,0.005695889053987122,2.5130320312591147e-06,23,in,normal
1287,1802,3,0.0029717682020802376,1.3062893035615485e-06,12,in,normal
1288,1803,3,0.006191183754333828,5.6000619763069443e-05,25,in,normal
1289,1804,3,0.048291233283803865,6.267882406463593e-05,195,in,normal
1290,1805,3,0.005448241703813769,2.6452487359918637e-06,22,in,normal
1291,1806,3,0.0079247152055473,0.00046472741897310546,32,in,normal
1292,1807,3,0.012630014858841009,2.1729270748243674e-05,51,in,normal
1293,1808,3,0.0034670629024269443,8.489930103890625e-05,14,in,normal
1294,1809,3,0.027984150569588903,2.1205084286105027e-05,113,in,normal
1295,1810,3,0.025260029717682018,1.2870318032781653e-05,102,in,normal
1296,1811,3,0.015354135710747894,4.065453716119941e-06,62,in,normal
1297,1812,3,0.010896483407627538,8.581392411240986e-06,44,in,normal
1298,1813,3,0.038632986627043085,0.00010480356040653691,156,in,normal
1299,1814,3,0.0024764735017335318,1.1051537055732858e-06,10,out,normal
1300,1815,3,0.005943536404160475,9.490539270574694e-05,24,in,normal
1301,1816,3,0.032441802872709265,1.7311636604301715e-05,131,in,normal
1302,1817,3,0.003714710252600297,3.1470632005069266e-05,15,in,normal
1303,1818,3,0.007429420505200594,9.923443619629853e-05,30,in,normal
1304,1819,3,0.021792966815255083,1.607913286297356e-05,88,in,normal
1305,1820,3,0.01659237246161466,1.4626692602988947e-05,67,in,normal
1306,1821,3,0.0066864784546805354,9.964958198214986e-07,27,in,normal
1307,1822,3,0.0029717682020802376,7.746215426671699e-07,12,in,normal
1308,1823,3,0.03145121347201585,2.829424856994693e-05,127,in,normal
1309,1824,3,0.014363546310054482,1.8798219377402442e-05,58,in,normal
1310,1825,3,0.007181773155027241,0.00022342418628693613,29,in,normal
1311,1826,3,0.025260029717682018,9.895653774977717e-06,102,in,normal
1312,1827,3,0.049529470034670633,0.00010974663509275047,200,in,normal
1313,1828,3,0.013620604259534423,2.875014068835672e-05,55,in,normal
1314,1829,3,0.00396235760277365,2.010731468669023e-06,16,in,normal
1315,1830,3,0.00396235760277365,2.127771143056789e-05,16,in,normal
1316,1831,3,0.010401188707280832,3.272017279319877e-05,42,in,normal
1317,1832,3,0.011391778107974244,3.5710011378844116e-06,46,in,normal
1318,1833,3,0.04730064388311045,5.075976488977512e-05,191,in,normal
1319,1834,3,0.0002476473501733532,0.0,1,out,normal
1320,1835,3,0.04482417038137692,0.0007029909609088322,181,in,normal
1321,1836,3,0.006191183754333828,4.805520641958425e-05,25,in,normal
1322,1837,3,0.00941059930658742,8.063673167200473e-06,38,in,normal
1323,1838,3,0.0014858841010401188,5.520996164379932e-07,6,out,normal
1324,1839,3,0.04086181277860327,4.276346509107079e-05,165,in,normal
1325,1840,3,0.0024764735017335318,1.5371446901580747e-06,10,out,normal
1326,1841,3,0.012134720158494304,6.9151358271378035e-06,49,in,normal
1327,1842,3,0.029470034670629024,2.0234563469745794e-05,119,in,normal
1328,1843,3,0.009905894006934124,9.007571726851765e-06,40,in,normal
1329,1844,5,0.017335314512134718,0.0011591685391990922,70,in,normal
1330,1845,3,0.025012382367508662,5.7833817391203395e-05,101,in,normal
1331,1846,3,0.00941059930658742,0.0001356783902368309,38,in,normal
1332,1847,3,0.0064388311045071814,0.000471050221078671,26,in,normal
1333,1848,3,0.008915304606240713,2.504620992740029e-06,36,in,normal
1334,1849,3,0.029470034670629024,1.2048216155977764e-05,119,in,normal
1335,1850,3,0.007181773155027241,2.7891719132201983e-05,29,in,normal
1336,1851,3,0.010401188707280832,1.2126720894184712e-05,42,in,normal
1337,1852,3,0.005448241703813769,0.00012830847104324805,22,in,normal
1338,1853,3,0.0029717682020802376,1.0434113424806435e-07,12,in,normal
1339,1854,3,0.0004952947003467064,0.0,2,out,normal
1340,1855,3,0.0014858841010401188,1.8720180484096443e-06,6,out,normal
1341,1856,3,0.0009905894006934123,3.220581095888293e-08,4,out,normal
1342,1857,3,0.018078256562654774,2.3012628938013136e-05,73,in,normal
1343,1858,3,0.007181773155027241,1.3244471914765394e-05,29,in,normal
1344,1859,3,0.011391778107974244,0.00016477527980720752,46,in,normal
1345,1860,3,0.004210004952947003,6.216947938900174e-06,17,in,normal
1346,1861,3,0.02451708766716196,0.00018927766628011608,99,in,normal
1347,1862,3,0.013372956909361071,2.6647443814624226e-05,54,in,normal
1348,1863,3,0.012134720158494304,0.00019766551719308992,49,in,normal
1349,1864,3,0.02625061911837543,0.00018453257885726518,106,in,normal
1350,1865,3,0.001981178801386825,1.6742820400369934e-07,8,out,normal
1351,1866,3,0.007677067855373947,0.0006993651619805185,31,in,normal
1352,1867,3,0.030460624071322436,0.00024509133679852246,123,in,normal
1353,1868,3,0.029717682020802376,2.3826708906526284e-05,120,in,normal
1354,1869,3,0.003714710252600297,2.1878850449557393e-06,15,in,normal
1355,1870,5,0.005695889053987122,0.0001091831899978976,23,in,normal
1356,1871,3,0.020307082714214955,0.0001585940458549559,82,in,normal
1357,1872,3,0.012382367508667657,0.00022182399498205807,50,in,normal
1358,1873,3,0.010153541357107478,8.887936973623602e-06,41,in,normal
1359,1874,3,0.003219415552253591,3.8633268551158703e-07,13,in,normal
1360,1875,3,0.006934125804853889,2.5828310791183913e-05,28,in,normal
1361,1876,3,0.012877662209014365,5.333220932146848e-05,52,in,normal
1362,1877,3,0.015601783060921246,1.112666957989502e-05,63,in,normal
1363,1878,5,0.008667657256067359,0.0008081444932699184,35,in,normal
1364,1879,3,0.03714710252600297,4.562356344331618e-05,150,in,normal
1365,1880,3,0.0079247152055473,2.4224829708937357e-06,32,in,normal
1366,1881,3,0.013125309559187715,0.00013872502536814202,53,in,normal
1367,1882,3,0.012630014858841009,0.0010370802120835494,51,in,normal
1368,1883,3,0.004457652303120356,0.00012240207955789244,18,in,normal
1369,1884,3,0.0079247152055473,2.860436188149578e-06,32,in,normal
1370,1885,3,0.006934125804853889,9.588465893448937e-06,28,in,normal
1371,1886,3,0.02600297176820208,3.4927461346133875e-05,105,in,normal
1372,1887,3,0.0027241208519068845,2.43642251779387e-07,11,in,normal
1373,1888,3,0.05894006934125805,0.0006210745290131503,238,in,normal
1374,1889,3,0.003714710252600297,4.5993445865994485e-06,15,in,normal
1375,1890,3,0.0014858841010401188,4.213554872927444e-07,6,out,normal
1376,1891,3,0.017087667161961362,0.0028115800382945227,69,in,normal
1377,1892,3,0.0029717682020802376,1.0019585631652465e-08,12,in,normal
1378,1893,3,0.020307082714214955,0.0002519184643388065,82,in,normal
1379,1894,3,0.01510648836057454,8.072663793485212e-05,61,in,normal
1380,1895,3,0.009162951956414063,4.103520222668368e-05,37,in,normal
1381,1896,3,0.002228826151560178,1.3753392161912536e-06,9,out,normal
1382,1897,3,0.008915304606240713,0.0004790834854307919,36,in,normal
1383,1898,3,0.024764735017335317,0.0006514633333757028,100,in,normal
1384,1899,3,0.0195641406636949,0.00182324521392822,79,in,normal
1385,1900,3,0.0064388311045071814,7.61878674494405e-06,26,in,normal
1386,1901,3,0.0034670629024269443,5.373147350949314e-05,14,in,normal
1387,1902,3,0.03145121347201585,0.0004178053528628676,127,in,normal
1388,1903,3,0.009905894006934124,3.324813675186888e-05,40,in,normal
1389,1904,3,0.007429420505200594,0.00014904464293517808,30,in,normal
1390,1905,3,0.0027241208519068845,2.1641877453055767e-06,11,in,normal
1391,1906,3,0.005448241703813769,2.2817560093755506e-05,22,in,normal
1392,1907,3,0.007429420505200594,3.2650312667558925e-05,30,in,normal
1393,1908,3,0.0024764735017335318,4.1780417444694895e-06,10,out,normal
1394,1909,3,0.010153541357107478,0.0003828042406188304,41,in,normal
1395,1910,3,0.007677067855373947,2.1679402831027152e-05,31,in,normal
1396,1911,3,0.009658246656760771,0.007975317959781356,39,in,normal
1397,1926,4,0.03318474492322932,0.0004765727669748663,134,in,normal
1398,1932,4,0.02352649826646855,5.764051180079814e-05,95,in,normal
1399,1939,4,0.0195641406636949,9.977769023363987e-05,79,in,normal
1400,1945,4,0.0359088657751362,0.00017343308657644305,145,in,normal
1401,1951,4,0.015601783060921246,7.909550589501615e-05,63,in,normal
1402,1955,4,0.022783556215948488,7.379921336325518e-05,92,in,normal
1403,1972,4,0.017335314512134718,0.0001025992283429168,70,in,normal
1404,1973,4,0.016097077761267953,0.00021582188142458644,65,in,normal
1405,1976,4,0.009658246656760771,5.4519414185698337e-05,39,in,normal
1406,1991,4,0.012134720158494304,6.501311662553689e-05,49,in,normal
1407,1995,4,0.015601783060921246,8.397176534713236e-05,63,in,normal
1408,1998,4,0.013372956909361071,5.9908817569144705e-05,54,in,normal
1409,2001,4,0.014611193660227837,6.541243001909381e-05,59,in,normal
1410,2004,4,0.012382367508667657,6.292917347188678e-05,50,in,normal
1411,2007,4,0.04234769687964338,0.0016294537007189227,171,in,normal
1412,2009,4,0.01114413075780089,5.832353081669866e-05,45,in,normal
1413,2018,4,0.013620604259534423,7.576161771407815e-05,55,in,normal
1414,2024,4,0.013125309559187715,6.771609404360382e-05,53,in,normal
1415,2027,4,0.010896483407627538,3.76697722519966e-05,44,in,normal
1416,2032,4,0.03615651312530956,0.00021494895990131478,146,in,normal
1417,2038,4,0.030460624071322436,0.0005401140274015539,123,in,normal
1418,2039,4,0.02773650321941555,6.234800234831914e-05,112,in,normal
1419,2042,4,0.0237741456166419,0.00015995489243699035,96,in,normal
1420,2054,4,0.040118870728083206,0.00034997517431518385,162,in,normal
1421,2068,4,0.034918276374442794,0.0002363417219036977,141,in,normal
1422,2071,4,0.030460624071322436,0.00017037170948046065,123,in,normal
1423,2072,4,0.03194650817236255,0.0002505169356859249,129,in,normal
1424,2081,4,0.042595344229816735,0.0004963713363386334,172,in,normal
1425,2102,4,0.03268945022288261,0.00022030354998832006,132,in,normal
1426,2111,4,0.04531946508172362,0.0004112691719893928,183,in,normal
1427,2116,4,0.016097077761267953,0.00011416475185613172,65,in,normal
1428,2117,4,0.03516592372461615,0.001004009224389692,142,in,normal
1429,2127,4,0.02773650321941555,0.00014044472200837712,112,in,normal
1430,2128,4,0.022783556215948488,0.00026590831722499614,92,in,normal
1431,2133,4,0.03937592867756315,0.0010191032056885846,159,in,normal
1432,2135,4,0.021545319465081723,3.7993107262946274e-05,87,in,normal
1433,2138,4,0.03392768697374938,0.00013377140568241328,137,in,normal
1434,2143,4,0.025260029717682018,0.000560490559482537,102,in,normal
1435,2153,4,0.03442298167409608,0.00019291008174850949,139,in,normal
1436,2157,4,0.009658246656760771,2.6807552055086052e-05,39,in,normal
1437,2171,4,0.0163447251114413,9.419192038297801e-05,66,in,normal
1438,2174,4,0.029717682020802376,0.00024300547420454526,120,in,normal
1439,2180,4,0.02823179791976225,8.984025881658269e-05,114,in,normal
1440,2183,4,0.03318474492322932,0.00010616434255168555,134,in,normal
1441,2187,4,0.03665180782565626,0.00015458242979447129,148,in,normal
1442,2189,4,0.027984150569588903,0.0009208063020346137,113,in,normal
1443,2199,4,0.04309063893016345,0.0005780735448015647,174,in,normal
1444,2203,4,0.024764735017335317,0.00014761170293824144,100,in,normal
1445,2223,4,0.028727092620108963,0.00015676642661858084,116,in,normal
1446,2224,4,0.03194650817236255,0.00010345560745601754,129,in,normal
1447,2225,4,0.010401188707280832,6.807688375290234e-05,42,in,normal
1448,2247,4,0.03021297672114908,0.0002623349041466784,122,in,normal
1449,2250,4,0.02699356116889549,0.00014385410410950862,109,in,normal
1450,2254,4,0.02228826151560178,6.909686451965398e-05,90,in,normal
1451,2264,4,0.018573551263001486,0.0001386999045233198,75,in,normal
1452,2267,4,0.02055473006438831,7.942907420835859e-05,83,in,normal
1453,2268,4,0.032194155522535906,0.0008507692224019348,130,in,normal
1454,2279,4,0.03194650817236255,0.00011050532705022341,129,in,normal
1455,2283,4,0.03987122337790985,0.0005224337402106833,161,in,normal
1456,2284,4,0.013868251609707777,0.00010479277713142835,56,in,normal
1457,2289,4,0.0396235760277365,0.001078375193844776,160,in,normal
1458,2292,4,0.03516592372461615,0.0003281771980153509,142,in,normal
1459,2302,4,0.030460624071322436,0.00030998171480279733,123,in,normal
1460,2319,4,0.03021297672114908,0.00020272800095743582,122,in,normal
1461,2327,4,0.030955918771669137,0.00023190490137716817,125,in,normal
1462,2336,4,0.03714710252600297,0.00028207514435345726,150,in,normal
1463,2337,4,0.008667657256067359,4.3661599857904086e-05,35,in,normal
1464,2364,4,0.016097077761267953,9.0095465109963e-05,65,in,normal
1465,2378,4,0.012382367508667657,4.419770792977837e-05,50,in,normal
1466,2384,4,0.046557701832590385,0.0004676688646094854,188,in,normal
1467,2398,4,0.026745913818722142,0.00022265984424945805,108,in,normal
1468,2417,4,0.017335314512134718,0.00015744929273531203,70,in,normal
1469,2436,4,0.0232788509162952,6.929886564205606e-05,94,in,normal
1470,2445,4,0.017335314512134718,6.102264380345389e-05,70,in,normal
1471,2447,4,0.012134720158494304,5.123299699398443e-05,49,in,normal
1472,2451,4,0.02699356116889549,0.00021777649578174293,109,in,normal
1473,2458,4,0.02451708766716196,0.00015941859927690171,99,in,normal
1474,2459,4,0.011391778107974244,7.420321853307753e-05,46,in,normal
1475,2461,4,0.03070827142149579,0.00014708777347762124,124,in,normal
1476,2463,4,0.031203566121842493,9.154319083590226e-05,126,in,normal
1477,2471,4,0.03268945022288261,0.0001300407608779639,132,in,normal
1478,2472,4,0.01906884596334819,0.0002082177978900816,77,in,normal
1479,2475,4,0.024021792966815253,0.00010286975207877889,97,in,normal
1480,2491,4,0.029965329370975725,0.00023997063900089042,121,in,normal
1481,2494,4,0.009658246656760771,5.6004367681037656e-05,39,in,normal
1482,2498,4,0.0232788509162952,0.00023915150682838834,94,in,normal
1483,2502,4,0.010648836057454186,6.229784130630567e-05,43,in,normal
1484,2508,4,0.024269440316988602,8.695856582675526e-05,98,in,normal
1485,2510,4,0.03417533432392273,0.00024244819772631767,138,in,normal
1486,2511,4,0.034670629024269435,0.00022904797304171002,140,in,normal
1487,2529,4,0.008915304606240713,0.00013979932755273311,36,in,normal
1488,2533,4,0.02451708766716196,8.72700504406803e-05,99,in,normal
1489,2538,4,0.013868251609707777,6.65415704788438e-05,56,in,normal
1490,2543,4,0.07280832095096583,0.006755470177690946,294,in,normal
1491,2547,4,0.013372956909361071,0.00010034482338397241,54,in,normal
1492,2571,4,0.007429420505200594,4.0045632881010606e-05,30,in,normal
1493,2583,4,0.011391778107974244,5.2675100240375767e-05,46,in,normal
1494,2589,4,0.0195641406636949,3.934092588448561e-05,79,in,normal
1495,2598,4,0.040366518078256565,0.00024110181314941217,163,in,normal
1496,2617,4,0.02823179791976225,0.0002348901762668104,114,in,normal
1497,2629,4,0.030955918771669137,0.0004933520905253454,125,in,normal
1498,2635,4,0.0049529470034670635,4.2972354759465146e-05,20,in,normal
1499,2636,4,0.00941059930658742,3.7094649051587054e-05,38,in,normal
1500,2640,4,0.013868251609707777,8.148639486309806e-05,56,in,normal
1501,2643,4,0.02451708766716196,0.0002611980214152066,99,in,normal
1502,2647,4,0.011639425458147598,7.514338450787542e-05,47,in,normal
1503,2649,4,0.029470034670629024,0.003600816915335729,119,in,normal
1504,2653,4,0.017830609212481426,0.006546871943274257,72,in,normal
1505,2660,4,0.00941059930658742,0.007190142563556327,38,in,normal
1506,2704,2,0.0004952947003467064,0.0,2,out,normal
1507,2740,2,0.0004952947003467064,0.0,2,out,normal
1508,427,5,0.002228826151560178,7.378920022565509e-05,9,out,normal
1509,464,5,0.0012382367508667654,1.3123636781352458e-05,5,out,normal
1510,549,5,0.0017335314512134721,1.2877002466921828e-05,7,out,normal
1511,351,5,0.0012382367508667654,7.797479748527765e-05,5,out,normal
